timestamp,joint1,joint2,joint3,joint4,joint5,joint6
0.0001220703125,1.4116888046264648,-98.75425720214844,137.2688446044922,-116.22621154785156,-93.43817901611328,-91.63772583007812
0.0025615692138671875,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.637939453125
0.004779338836669922,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.637939453125
0.007115602493286133,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.637939453125
0.009326934814453125,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.637939453125
0.011533021926879883,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.637939453125
0.013796091079711914,1.4116888046264648,-98.75447082519531,137.26905822753906,-116.22643280029297,-93.43817901611328,-91.63772583007812
0.016070127487182617,1.4116888046264648,-98.75447082519531,137.26905822753906,-116.22643280029297,-93.43817901611328,-91.63772583007812
0.018243074417114258,1.4116888046264648,-98.75447082519531,137.26905822753906,-116.22643280029297,-93.43817901611328,-91.63772583007812
0.020407676696777344,1.4116888046264648,-98.75447082519531,137.26905822753906,-116.22643280029297,-93.43817901611328,-91.63772583007812
0.022568941116333008,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.024747133255004883,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.026998043060302734,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.0293426513671875,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.031569719314575195,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.03386878967285156,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.03619790077209473,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.03840327262878418,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.04063129425048828,1.4116888046264648,-98.75447082519531,137.2688446044922,-116.22643280029297,-93.43839263916016,-91.63772583007812
0.04293513298034668,1.4116888046264648,-98.75425720214844,137.26861572265625,-116.22643280029297,-93.43839263916016,-91.637939453125
0.04524850845336914,1.4116888046264648,-98.75425720214844,137.26861572265625,-116.22643280029297,-93.43839263916016,-91.637939453125
0.047463417053222656,1.4116888046264648,-98.75425720214844,137.26861572265625,-116.22643280029297,-93.43839263916016,-91.637939453125
0.04967904090881348,1.4116888046264648,-98.75425720214844,137.26861572265625,-116.22643280029297,-93.43839263916016,-91.637939453125
0.05284714698791504,1.4116888046264648,-98.75425720214844,137.2688446044922,-116.22664642333984,-93.43817901611328,-91.63772583007812
0.055213212966918945,1.4116888046264648,-98.75425720214844,137.2688446044922,-116.22664642333984,-93.43817901611328,-91.63772583007812
0.057427406311035156,1.4116888046264648,-98.75425720214844,137.2688446044922,-116.22664642333984,-93.43817901611328,-91.63772583007812
0.05968213081359863,1.4116888046264648,-98.75425720214844,137.2688446044922,-116.22664642333984,-93.43817901611328,-91.63772583007812
